komoditas,tanggal,harga pangan
Beras,01/01/2018,-
Daging Ayam,01/01/2018,-
Daging Sapi,01/01/2018,-
Telur Ayam,01/01/2018,-
Bawang Merah,01/01/2018,-
Bawang Putih,01/01/2018,-
Cabai Merah Besar,01/01/2018,-
Cabai Merah Keriting,01/01/2018,-
Cabai Rawit Hijau,01/01/2018,-
Cabai Rawit Merah,01/01/2018,-
Minyak Goreng,01/01/2018,-
Gula Pasir,01/01/2018,-
"Beras,02/03/2018,""12,100"""
"Daging Ayam,02/03/2018,""29,050"""
"Daging Sapi,02/03/2018,""110,000"""
"Telur Ayam,02/03/2018,""21,550"""
"Bawang Merah,02/03/2018,""22,650"""
"Bawang Putih,02/03/2018,""30,900"""
"Cabai Merah Besar,02/03/2018,""47,650"""
"Cabai Merah Keriting,02/03/2018,""36,250"""
"Cabai Rawit Hijau,02/03/2018,""31,250"""
"Cabai Rawit Merah,02/03/2018,""44,500"""
"Minyak Goreng,02/03/2018,""13,100"""
"Gula Pasir,02/03/2018,""12,650"""
"Beras,05/03/2018,""12,100"""
"Daging Ayam,05/03/2018,""29,650"""
"Daging Sapi,05/03/2018,""110,000"""
"Telur Ayam,05/03/2018,""21,200"""
"Bawang Merah,05/03/2018,""23,500"""
"Bawang Putih,05/03/2018,""30,750"""
"Cabai Merah Besar,05/03/2018,""47,400"""
"Cabai Merah Keriting,05/03/2018,""37,400"""
"Cabai Rawit Hijau,05/03/2018,""30,900"""
"Cabai Rawit Merah,05/03/2018,""46,650"""
"Minyak Goreng,05/03/2018,""13,100"""
"Gula Pasir,05/03/2018,""12,650"""
"Beras,06/03/2018,""12,100"""
"Daging Ayam,06/03/2018,""29,900"""
"Daging Sapi,06/03/2018,""110,000"""
"Telur Ayam,06/03/2018,""21,100"""
"Bawang Merah,06/03/2018,""23,650"""
"Bawang Putih,06/03/2018,""30,500"""
"Cabai Merah Besar,06/03/2018,""48,250"""
"Cabai Merah Keriting,06/03/2018,""38,500"""
"Cabai Rawit Hijau,06/03/2018,""31,750"""
"Cabai Rawit Merah,06/03/2018,""47,250"""
"Minyak Goreng,06/03/2018,""13,100"""
"Gula Pasir,06/03/2018,""12,650"""
"Beras,07/03/2018,""12,150"""
"Daging Ayam,07/03/2018,""30,050"""
"Daging Sapi,07/03/2018,""110,000"""
"Telur Ayam,07/03/2018,""20,850"""
"Bawang Merah,07/03/2018,""23,500"""
"Bawang Putih,07/03/2018,""30,500"""
"Cabai Merah Besar,07/03/2018,""47,750"""
"Cabai Merah Keriting,07/03/2018,""38,500"""
"Cabai Rawit Hijau,07/03/2018,""32,000"""
"Cabai Rawit Merah,07/03/2018,""47,900"""
"Minyak Goreng,07/03/2018,""13,100"""
"Gula Pasir,07/03/2018,""12,650"""
"Beras,08/03/2018,""12,150"""
"Daging Ayam,08/03/2018,""29,800"""
"Daging Sapi,08/03/2018,""110,000"""
"Telur Ayam,08/03/2018,""20,600"""
"Bawang Merah,08/03/2018,""24,000"""
"Bawang Putih,08/03/2018,""30,250"""
"Cabai Merah Besar,08/03/2018,""48,000"""
"Cabai Merah Keriting,08/03/2018,""38,650"""
"Cabai Rawit Hijau,08/03/2018,""32,250"""
"Cabai Rawit Merah,08/03/2018,""47,900"""
"Minyak Goreng,08/03/2018,""13,100"""
"Gula Pasir,08/03/2018,""12,600"""
"Beras,09/03/2018,""12,150"""
"Daging Ayam,09/03/2018,""29,650"""
"Daging Sapi,09/03/2018,""110,000"""
"Telur Ayam,09/03/2018,""20,600"""
"Bawang Merah,09/03/2018,""24,400"""
"Bawang Putih,09/03/2018,""30,000"""
"Cabai Merah Besar,09/03/2018,""48,500"""
"Cabai Merah Keriting,09/03/2018,""39,650"""
"Cabai Rawit Hijau,09/03/2018,""32,900"""
"Cabai Rawit Merah,09/03/2018,""49,500"""
"Minyak Goreng,09/03/2018,""13,100"""
"Gula Pasir,09/03/2018,""12,600"""
"Beras,12/03/2018,""12,150"""
"Daging Ayam,12/03/2018,""29,850"""
"Daging Sapi,12/03/2018,""110,000"""
"Telur Ayam,12/03/2018,""20,200"""
"Bawang Merah,12/03/2018,""24,500"""
"Bawang Putih,12/03/2018,""30,500"""
"Cabai Merah Besar,12/03/2018,""50,750"""
"Cabai Merah Keriting,12/03/2018,""45,650"""
"Cabai Rawit Hijau,12/03/2018,""33,500"""
"Cabai Rawit Merah,12/03/2018,""50,250"""
"Minyak Goreng,12/03/2018,""13,100"""
"Gula Pasir,12/03/2018,""12,700"""
"Beras,13/03/2018,""12,150"""
"Daging Ayam,13/03/2018,""29,850"""
"Daging Sapi,13/03/2018,""110,000"""
"Telur Ayam,13/03/2018,""20,200"""
"Bawang Merah,13/03/2018,""24,400"""
"Bawang Putih,13/03/2018,""30,250"""
"Cabai Merah Besar,13/03/2018,""53,900"""
"Cabai Merah Keriting,13/03/2018,""48,250"""
"Cabai Rawit Hijau,13/03/2018,""33,750"""
"Cabai Rawit Merah,13/03/2018,""50,150"""
"Minyak Goreng,13/03/2018,""13,100"""
"Gula Pasir,13/03/2018,""12,700"""
"Beras,14/03/2018,""12,150"""
"Daging Ayam,14/03/2018,""29,850"""
"Daging Sapi,14/03/2018,""110,000"""
"Telur Ayam,14/03/2018,""20,150"""
"Bawang Merah,14/03/2018,""24,250"""
"Bawang Putih,14/03/2018,""30,400"""
"Cabai Merah Besar,14/03/2018,""54,250"""
"Cabai Merah Keriting,14/03/2018,""49,250"""
"Cabai Rawit Hijau,14/03/2018,""35,150"""
"Cabai Rawit Merah,14/03/2018,""50,900"""
"Minyak Goreng,14/03/2018,""13,100"""
"Gula Pasir,14/03/2018,""12,700"""
"Beras,15/03/2018,""12,100"""
"Daging Ayam,15/03/2018,""29,850"""
"Daging Sapi,15/03/2018,""110,000"""
"Telur Ayam,15/03/2018,""20,150"""
"Bawang Merah,15/03/2018,""24,250"""
"Bawang Putih,15/03/2018,""30,650"""
"Cabai Merah Besar,15/03/2018,""55,500"""
"Cabai Merah Keriting,15/03/2018,""48,500"""
"Cabai Rawit Hijau,15/03/2018,""35,500"""
"Cabai Rawit Merah,15/03/2018,""50,750"""
"Minyak Goreng,15/03/2018,""13,100"""
"Gula Pasir,15/03/2018,""12,700"""
"Beras,16/03/2018,""12,100"""
"Daging Ayam,16/03/2018,""30,850"""
"Daging Sapi,16/03/2018,""110,000"""
"Telur Ayam,16/03/2018,""20,150"""
"Bawang Merah,16/03/2018,""24,250"""
"Bawang Putih,16/03/2018,""30,650"""
"Cabai Merah Besar,16/03/2018,""55,750"""
"Cabai Merah Keriting,16/03/2018,""49,250"""
"Cabai Rawit Hijau,16/03/2018,""35,750"""
"Cabai Rawit Merah,16/03/2018,""50,750"""
"Minyak Goreng,16/03/2018,""13,100"""
"Gula Pasir,16/03/2018,""12,700"""
"Beras,19/03/2018,""12,050"""
"Daging Ayam,19/03/2018,""31,250"""
"Daging Sapi,19/03/2018,""110,000"""
"Telur Ayam,19/03/2018,""20,250"""
"Bawang Merah,19/03/2018,""23,900"""
"Bawang Putih,19/03/2018,""31,000"""
"Cabai Merah Besar,19/03/2018,""51,400"""
"Cabai Merah Keriting,19/03/2018,""43,650"""
"Cabai Rawit Hijau,19/03/2018,""35,150"""
"Cabai Rawit Merah,19/03/2018,""45,150"""
"Minyak Goreng,19/03/2018,""13,100"""
"Gula Pasir,19/03/2018,""12,700"""
"Beras,20/03/2018,""11,950"""
"Daging Ayam,20/03/2018,""31,400"""
"Daging Sapi,20/03/2018,""110,000"""
"Telur Ayam,20/03/2018,""20,450"""
"Bawang Merah,20/03/2018,""23,900"""
"Bawang Putih,20/03/2018,""31,400"""
"Cabai Merah Besar,20/03/2018,""50,500"""
"Cabai Merah Keriting,20/03/2018,""41,900"""
"Cabai Rawit Hijau,20/03/2018,""34,650"""
"Cabai Rawit Merah,20/03/2018,""44,500"""
"Minyak Goreng,20/03/2018,""13,100"""
"Gula Pasir,20/03/2018,""12,700"""
"Beras,21/03/2018,""11,950"""
"Daging Ayam,21/03/2018,""31,250"""
"Daging Sapi,21/03/2018,""110,000"""
"Telur Ayam,21/03/2018,""20,450"""
"Bawang Merah,21/03/2018,""23,650"""
"Bawang Putih,21/03/2018,""32,150"""
"Cabai Merah Besar,21/03/2018,""49,150"""
"Cabai Merah Keriting,21/03/2018,""40,500"""
"Cabai Rawit Hijau,21/03/2018,""34,900"""
"Cabai Rawit Merah,21/03/2018,""45,000"""
"Minyak Goreng,21/03/2018,""13,100"""
"Gula Pasir,21/03/2018,""12,700"""
"Beras,22/03/2018,""11,900"""
"Daging Ayam,22/03/2018,""31,250"""
"Daging Sapi,22/03/2018,""110,000"""
"Telur Ayam,22/03/2018,""20,600"""
"Bawang Merah,22/03/2018,""23,900"""
"Bawang Putih,22/03/2018,""32,500"""
"Cabai Merah Besar,22/03/2018,""48,900"""
"Cabai Merah Keriting,22/03/2018,""40,500"""
"Cabai Rawit Hijau,22/03/2018,""34,500"""
"Cabai Rawit Merah,22/03/2018,""45,000"""
"Minyak Goreng,22/03/2018,""13,050"""
"Gula Pasir,22/03/2018,""12,700"""
"Beras,23/03/2018,""11,900"""
"Daging Ayam,23/03/2018,""31,450"""
"Daging Sapi,23/03/2018,""110,000"""
"Telur Ayam,23/03/2018,""20,600"""
"Bawang Merah,23/03/2018,""24,150"""
"Bawang Putih,23/03/2018,""33,500"""
"Cabai Merah Besar,23/03/2018,""48,500"""
"Cabai Merah Keriting,23/03/2018,""40,000"""
"Cabai Rawit Hijau,23/03/2018,""36,900"""
"Cabai Rawit Merah,23/03/2018,""46,650"""
"Minyak Goreng,23/03/2018,""13,050"""
"Gula Pasir,23/03/2018,""12,700"""
"Beras,26/03/2018,""11,950"""
"Daging Ayam,26/03/2018,""31,450"""
"Daging Sapi,26/03/2018,""110,000"""
"Telur Ayam,26/03/2018,""20,600"""
"Bawang Merah,26/03/2018,""24,900"""
"Bawang Putih,26/03/2018,""34,000"""
"Cabai Merah Besar,26/03/2018,""48,000"""
"Cabai Merah Keriting,26/03/2018,""37,400"""
"Cabai Rawit Hijau,26/03/2018,""35,000"""
"Cabai Rawit Merah,26/03/2018,""42,900"""
"Minyak Goreng,26/03/2018,""13,050"""
"Gula Pasir,26/03/2018,""12,700"""
"Beras,27/03/2018,""11,950"""
"Daging Ayam,27/03/2018,""31,350"""
"Daging Sapi,27/03/2018,""110,000"""
"Telur Ayam,27/03/2018,""20,600"""
"Bawang Merah,27/03/2018,""25,000"""
"Bawang Putih,27/03/2018,""34,250"""
"Cabai Merah Besar,27/03/2018,""47,900"""
"Cabai Merah Keriting,27/03/2018,""37,500"""
"Cabai Rawit Hijau,27/03/2018,""34,900"""
"Cabai Rawit Merah,27/03/2018,""43,500"""
"Minyak Goreng,27/03/2018,""13,050"""
"Gula Pasir,27/03/2018,""12,700"""
"Beras,28/03/2018,""11,950"""
"Daging Ayam,28/03/2018,""31,600"""
"Daging Sapi,28/03/2018,""110,000"""
"Telur Ayam,28/03/2018,""20,600"""
"Bawang Merah,28/03/2018,""25,150"""
"Bawang Putih,28/03/2018,""34,400"""
"Cabai Merah Besar,28/03/2018,""48,650"""
"Cabai Merah Keriting,28/03/2018,""37,750"""
"Cabai Rawit Hijau,28/03/2018,""35,500"""
"Cabai Rawit Merah,28/03/2018,""42,900"""
"Minyak Goreng,28/03/2018,""13,050"""
"Gula Pasir,28/03/2018,""12,700"""
"Beras,29/03/2018,""11,900"""
"Daging Ayam,29/03/2018,""31,600"""
"Daging Sapi,29/03/2018,""110,000"""
"Telur Ayam,29/03/2018,""20,600"""
"Bawang Merah,29/03/2018,""25,500"""
"Bawang Putih,29/03/2018,""34,400"""
"Cabai Merah Besar,29/03/2018,""48,650"""
"Cabai Merah Keriting,29/03/2018,""37,750"""
"Cabai Rawit Hijau,29/03/2018,""36,500"""
"Cabai Rawit Merah,29/03/2018,""42,900"""
"Minyak Goreng,29/03/2018,""13,000"""
"Gula Pasir,29/03/2018,""12,700"""
Beras,30/03/2018,-
Daging Ayam,30/03/2018,-
Daging Sapi,30/03/2018,-
Telur Ayam,30/03/2018,-
Bawang Merah,30/03/2018,-
Bawang Putih,30/03/2018,-
Cabai Merah Besar,30/03/2018,-
Cabai Merah Keriting,30/03/2018,-
Cabai Rawit Hijau,30/03/2018,-
Cabai Rawit Merah,30/03/2018,-
Minyak Goreng,30/03/2018,-
Gula Pasir,30/03/2018,-
"Beras,02/04/2018,""11,650"""
"Daging Ayam,02/04/2018,""31,600"""
"Daging Sapi,02/04/2018,""110,000"""
"Telur Ayam,02/04/2018,""20,850"""
"Bawang Merah,02/04/2018,""26,900"""
"Bawang Putih,02/04/2018,""33,750"""
"Cabai Merah Besar,02/04/2018,""47,500"""
"Cabai Merah Keriting,02/04/2018,""37,250"""
"Cabai Rawit Hijau,02/04/2018,""35,500"""
"Cabai Rawit Merah,02/04/2018,""41,250"""
"Minyak Goreng,02/04/2018,""13,100"""
"Gula Pasir,02/04/2018,""12,700"""
"Beras,03/04/2018,""11,600"""
"Daging Ayam,03/04/2018,""31,600"""
"Daging Sapi,03/04/2018,""110,000"""
"Telur Ayam,03/04/2018,""20,850"""
"Bawang Merah,03/04/2018,""28,150"""
"Bawang Putih,03/04/2018,""32,650"""
"Cabai Merah Besar,03/04/2018,""46,250"""
"Cabai Merah Keriting,03/04/2018,""36,000"""
"Cabai Rawit Hijau,03/04/2018,""36,500"""
"Cabai Rawit Merah,03/04/2018,""41,250"""
"Minyak Goreng,03/04/2018,""13,100"""
"Gula Pasir,03/04/2018,""12,700"""
"Beras,04/04/2018,""11,550"""
"Daging Ayam,04/04/2018,""31,600"""
"Daging Sapi,04/04/2018,""110,000"""
"Telur Ayam,04/04/2018,""20,850"""
"Bawang Merah,04/04/2018,""28,650"""
"Bawang Putih,04/04/2018,""32,650"""
"Cabai Merah Besar,04/04/2018,""47,000"""
"Cabai Merah Keriting,04/04/2018,""37,250"""
"Cabai Rawit Hijau,04/04/2018,""36,500"""
"Cabai Rawit Merah,04/04/2018,""41,650"""
"Minyak Goreng,04/04/2018,""13,100"""
"Gula Pasir,04/04/2018,""12,750"""
"Beras,05/04/2018,""11,550"""
"Daging Ayam,05/04/2018,""31,600"""
"Daging Sapi,05/04/2018,""110,000"""
"Telur Ayam,05/04/2018,""20,850"""
"Bawang Merah,05/04/2018,""28,650"""
"Bawang Putih,05/04/2018,""32,650"""
"Cabai Merah Besar,05/04/2018,""47,000"""
"Cabai Merah Keriting,05/04/2018,""37,900"""
"Cabai Rawit Hijau,05/04/2018,""34,900"""
"Cabai Rawit Merah,05/04/2018,""42,500"""
"Minyak Goreng,05/04/2018,""13,050"""
"Gula Pasir,05/04/2018,""12,750"""
"Beras,06/04/2018,""11,500"""
"Daging Ayam,06/04/2018,""31,450"""
"Daging Sapi,06/04/2018,""110,000"""
"Telur Ayam,06/04/2018,""20,850"""
"Bawang Merah,06/04/2018,""29,000"""
"Bawang Putih,06/04/2018,""32,650"""
"Cabai Merah Besar,06/04/2018,""45,900"""
"Cabai Merah Keriting,06/04/2018,""36,250"""
"Cabai Rawit Hijau,06/04/2018,""35,250"""
"Cabai Rawit Merah,06/04/2018,""41,900"""
"Minyak Goreng,06/04/2018,""13,050"""
"Gula Pasir,06/04/2018,""12,750"""
"Beras,09/04/2018,""11,400"""
"Daging Ayam,09/04/2018,""31,200"""
"Daging Sapi,09/04/2018,""110,000"""
"Telur Ayam,09/04/2018,""21,600"""
"Bawang Merah,09/04/2018,""30,400"""
"Bawang Putih,09/04/2018,""32,650"""
"Cabai Merah Besar,09/04/2018,""50,400"""
"Cabai Merah Keriting,09/04/2018,""35,900"""
"Cabai Rawit Hijau,09/04/2018,""34,650"""
"Cabai Rawit Merah,09/04/2018,""41,900"""
"Minyak Goreng,09/04/2018,""13,100"""
"Gula Pasir,09/04/2018,""12,750"""
"Beras,10/04/2018,""11,400"""
"Daging Ayam,10/04/2018,""31,200"""
"Daging Sapi,10/04/2018,""110,000"""
"Telur Ayam,10/04/2018,""21,650"""
"Bawang Merah,10/04/2018,""31,000"""
"Bawang Putih,10/04/2018,""32,650"""
"Cabai Merah Besar,10/04/2018,""49,900"""
"Cabai Merah Keriting,10/04/2018,""35,250"""
"Cabai Rawit Hijau,10/04/2018,""33,400"""
"Cabai Rawit Merah,10/04/2018,""43,150"""
"Minyak Goreng,10/04/2018,""13,050"""
"Gula Pasir,10/04/2018,""12,650"""
"Beras,11/04/2018,""11,400"""
"Daging Ayam,11/04/2018,""31,350"""
"Daging Sapi,11/04/2018,""110,000"""
"Telur Ayam,11/04/2018,""21,800"""
"Bawang Merah,11/04/2018,""30,750"""
"Bawang Putih,11/04/2018,""33,000"""
"Cabai Merah Besar,11/04/2018,""49,000"""
"Cabai Merah Keriting,11/04/2018,""34,400"""
"Cabai Rawit Hijau,11/04/2018,""33,150"""
"Cabai Rawit Merah,11/04/2018,""41,900"""
"Minyak Goreng,11/04/2018,""13,050"""
"Gula Pasir,11/04/2018,""12,650"""
"Beras,12/04/2018,""11,400"""
"Daging Ayam,12/04/2018,""31,350"""
"Daging Sapi,12/04/2018,""110,000"""
"Telur Ayam,12/04/2018,""21,850"""
"Bawang Merah,12/04/2018,""31,250"""
"Bawang Putih,12/04/2018,""33,000"""
"Cabai Merah Besar,12/04/2018,""48,750"""
"Cabai Merah Keriting,12/04/2018,""34,400"""
"Cabai Rawit Hijau,12/04/2018,""32,250"""
"Cabai Rawit Merah,12/04/2018,""42,250"""
"Minyak Goreng,12/04/2018,""13,050"""
"Gula Pasir,12/04/2018,""12,650"""
"Beras,13/04/2018,""11,400"""
"Daging Ayam,13/04/2018,""31,350"""
"Daging Sapi,13/04/2018,""110,000"""
"Telur Ayam,13/04/2018,""21,850"""
"Bawang Merah,13/04/2018,""30,900"""
"Bawang Putih,13/04/2018,""33,000"""
"Cabai Merah Besar,13/04/2018,""51,250"""
"Cabai Merah Keriting,13/04/2018,""33,500"""
"Cabai Rawit Hijau,13/04/2018,""31,650"""
"Cabai Rawit Merah,13/04/2018,""41,900"""
"Minyak Goreng,13/04/2018,""13,050"""
"Gula Pasir,13/04/2018,""12,650"""
"Beras,16/04/2018,""11,400"""
"Daging Ayam,16/04/2018,""31,600"""
"Daging Sapi,16/04/2018,""110,000"""
"Telur Ayam,16/04/2018,""22,400"""
"Bawang Merah,16/04/2018,""30,250"""
"Bawang Putih,16/04/2018,""32,150"""
"Cabai Merah Besar,16/04/2018,""49,750"""
"Cabai Merah Keriting,16/04/2018,""31,250"""
"Cabai Rawit Hijau,16/04/2018,""30,900"""
"Cabai Rawit Merah,16/04/2018,""39,400"""
"Minyak Goreng,16/04/2018,""13,050"""
"Gula Pasir,16/04/2018,""12,650"""
"Beras,17/04/2018,""11,400"""
"Daging Ayam,17/04/2018,""31,700"""
"Daging Sapi,17/04/2018,""110,000"""
"Telur Ayam,17/04/2018,""22,500"""
"Bawang Merah,17/04/2018,""30,250"""
"Bawang Putih,17/04/2018,""32,150"""
"Cabai Merah Besar,17/04/2018,""46,500"""
"Cabai Merah Keriting,17/04/2018,""28,000"""
"Cabai Rawit Hijau,17/04/2018,""30,000"""
"Cabai Rawit Merah,17/04/2018,""38,750"""
"Minyak Goreng,17/04/2018,""13,050"""
"Gula Pasir,17/04/2018,""12,650"""
"Beras,18/04/2018,""11,350"""
"Daging Ayam,18/04/2018,""32,150"""
"Daging Sapi,18/04/2018,""110,000"""
"Telur Ayam,18/04/2018,""23,000"""
"Bawang Merah,18/04/2018,""30,400"""
"Bawang Putih,18/04/2018,""31,900"""
"Cabai Merah Besar,18/04/2018,""44,400"""
"Cabai Merah Keriting,18/04/2018,""25,400"""
"Cabai Rawit Hijau,18/04/2018,""27,900"""
"Cabai Rawit Merah,18/04/2018,""37,500"""
"Minyak Goreng,18/04/2018,""13,050"""
"Gula Pasir,18/04/2018,""12,750"""
"Beras,19/04/2018,""11,350"""
"Daging Ayam,19/04/2018,""32,150"""
"Daging Sapi,19/04/2018,""110,000"""
"Telur Ayam,19/04/2018,""23,000"""
"Bawang Merah,19/04/2018,""30,400"""
"Bawang Putih,19/04/2018,""31,650"""
"Cabai Merah Besar,19/04/2018,""44,150"""
"Cabai Merah Keriting,19/04/2018,""25,150"""
"Cabai Rawit Hijau,19/04/2018,""27,650"""
"Cabai Rawit Merah,19/04/2018,""37,500"""
"Minyak Goreng,19/04/2018,""13,050"""
"Gula Pasir,19/04/2018,""12,750"""
"Beras,20/04/2018,""11,250"""
"Daging Ayam,20/04/2018,""32,300"""
"Daging Sapi,20/04/2018,""110,000"""
"Telur Ayam,20/04/2018,""23,100"""
"Bawang Merah,20/04/2018,""30,400"""
"Bawang Putih,20/04/2018,""31,250"""
"Cabai Merah Besar,20/04/2018,""44,250"""
"Cabai Merah Keriting,20/04/2018,""24,250"""
"Cabai Rawit Hijau,20/04/2018,""27,000"""
"Cabai Rawit Merah,20/04/2018,""36,900"""
"Minyak Goreng,20/04/2018,""13,050"""
"Gula Pasir,20/04/2018,""12,750"""
"Beras,23/04/2018,""11,250"""
"Daging Ayam,23/04/2018,""33,300"""
"Daging Sapi,23/04/2018,""110,000"""
"Telur Ayam,23/04/2018,""23,200"""
"Bawang Merah,23/04/2018,""29,650"""
"Bawang Putih,23/04/2018,""30,900"""
"Cabai Merah Besar,23/04/2018,""42,900"""
"Cabai Merah Keriting,23/04/2018,""23,750"""
"Cabai Rawit Hijau,23/04/2018,""26,900"""
"Cabai Rawit Merah,23/04/2018,""35,900"""
"Minyak Goreng,23/04/2018,""13,050"""
"Gula Pasir,23/04/2018,""12,750"""
"Beras,24/04/2018,""11,100"""
"Daging Ayam,24/04/2018,""33,900"""
"Daging Sapi,24/04/2018,""110,000"""
"Telur Ayam,24/04/2018,""23,200"""
"Bawang Merah,24/04/2018,""29,500"""
"Bawang Putih,24/04/2018,""30,750"""
"Cabai Merah Besar,24/04/2018,""43,900"""
"Cabai Merah Keriting,24/04/2018,""24,650"""
"Cabai Rawit Hijau,24/04/2018,""26,900"""
"Cabai Rawit Merah,24/04/2018,""35,900"""
"Minyak Goreng,24/04/2018,""13,050"""
"Gula Pasir,24/04/2018,""12,750"""
"Beras,25/04/2018,""11,100"""
"Daging Ayam,25/04/2018,""34,300"""
"Daging Sapi,25/04/2018,""110,000"""
"Telur Ayam,25/04/2018,""23,200"""
"Bawang Merah,25/04/2018,""29,500"""
"Bawang Putih,25/04/2018,""30,750"""
"Cabai Merah Besar,25/04/2018,""44,150"""
"Cabai Merah Keriting,25/04/2018,""24,150"""
"Cabai Rawit Hijau,25/04/2018,""25,150"""
"Cabai Rawit Merah,25/04/2018,""35,650"""
"Minyak Goreng,25/04/2018,""13,050"""
"Gula Pasir,25/04/2018,""12,850"""
"Beras,26/04/2018,""11,100"""
"Daging Ayam,26/04/2018,""34,350"""
"Daging Sapi,26/04/2018,""110,000"""
"Telur Ayam,26/04/2018,""23,200"""
"Bawang Merah,26/04/2018,""29,500"""
"Bawang Putih,26/04/2018,""30,000"""
"Cabai Merah Besar,26/04/2018,""44,500"""
"Cabai Merah Keriting,26/04/2018,""25,250"""
"Cabai Rawit Hijau,26/04/2018,""27,500"""
"Cabai Rawit Merah,26/04/2018,""35,650"""
"Minyak Goreng,26/04/2018,""13,050"""
"Gula Pasir,26/04/2018,""12,850"""
"Beras,27/04/2018,""11,100"""
"Daging Ayam,27/04/2018,""34,350"""
"Daging Sapi,27/04/2018,""110,000"""
"Telur Ayam,27/04/2018,""23,200"""
"Bawang Merah,27/04/2018,""29,650"""
"Bawang Putih,27/04/2018,""29,400"""
"Cabai Merah Besar,27/04/2018,""46,900"""
"Cabai Merah Keriting,27/04/2018,""30,650"""
"Cabai Rawit Hijau,27/04/2018,""27,250"""
"Cabai Rawit Merah,27/04/2018,""33,400"""
"Minyak Goreng,27/04/2018,""13,050"""
"Gula Pasir,27/04/2018,""12,850"""
"Beras,30/04/2018,""11,050"""
"Daging Ayam,30/04/2018,""34,400"""
"Daging Sapi,30/04/2018,""110,000"""
"Telur Ayam,30/04/2018,""23,200"""
"Bawang Merah,30/04/2018,""30,250"""
"Bawang Putih,30/04/2018,""28,150"""
"Cabai Merah Besar,30/04/2018,""47,250"""
"Cabai Merah Keriting,30/04/2018,""33,000"""
"Cabai Rawit Hijau,30/04/2018,""26,900"""
"Cabai Rawit Merah,30/04/2018,""33,150"""
"Minyak Goreng,30/04/2018,""13,050"""
"Gula Pasir,30/04/2018,""12,850"""
Beras,01/05/2018,-
Daging Ayam,01/05/2018,-
Daging Sapi,01/05/2018,-
Telur Ayam,01/05/2018,-
Bawang Merah,01/05/2018,-
Bawang Putih,01/05/2018,-
Cabai Merah Besar,01/05/2018,-
Cabai Merah Keriting,01/05/2018,-
Cabai Rawit Hijau,01/05/2018,-
Cabai Rawit Merah,01/05/2018,-
Minyak Goreng,01/05/2018,-
Gula Pasir,01/05/2018,-
"Beras,02/05/2018,""11,050"""
"Daging Ayam,02/05/2018,""34,400"""
"Daging Sapi,02/05/2018,""110,000"""
"Telur Ayam,02/05/2018,""23,300"""
"Bawang Merah,02/05/2018,""30,250"""
"Bawang Putih,02/05/2018,""26,150"""
"Cabai Merah Besar,02/05/2018,""47,000"""
"Cabai Merah Keriting,02/05/2018,""31,250"""
"Cabai Rawit Hijau,02/05/2018,""27,150"""
"Cabai Rawit Merah,02/05/2018,""30,650"""
"Minyak Goreng,02/05/2018,""13,100"""
"Gula Pasir,02/05/2018,""12,850"""
"Beras,03/05/2018,""11,050"""
"Daging Ayam,03/05/2018,""36,800"""
"Daging Sapi,03/05/2018,""110,000"""
"Telur Ayam,03/05/2018,""23,500"""
"Bawang Merah,03/05/2018,""30,500"""
"Bawang Putih,03/05/2018,""25,750"""
"Cabai Merah Besar,03/05/2018,""47,150"""
"Cabai Merah Keriting,03/05/2018,""30,900"""
"Cabai Rawit Hijau,03/05/2018,""28,500"""
"Cabai Rawit Merah,03/05/2018,""30,900"""
"Minyak Goreng,03/05/2018,""13,100"""
"Gula Pasir,03/05/2018,""12,850"""
"Beras,04/05/2018,""11,150"""
"Daging Ayam,04/05/2018,""36,800"""
"Daging Sapi,04/05/2018,""110,000"""
"Telur Ayam,04/05/2018,""23,500"""
"Bawang Merah,04/05/2018,""30,750"""
"Bawang Putih,04/05/2018,""24,900"""
"Cabai Merah Besar,04/05/2018,""46,900"""
"Cabai Merah Keriting,04/05/2018,""31,250"""
"Cabai Rawit Hijau,04/05/2018,""29,750"""
"Cabai Rawit Merah,04/05/2018,""31,900"""
"Minyak Goreng,04/05/2018,""13,100"""
"Gula Pasir,04/05/2018,""12,850"""
"Beras,07/05/2018,""11,100"""
"Daging Ayam,07/05/2018,""37,900"""
"Daging Sapi,07/05/2018,""110,000"""
"Telur Ayam,07/05/2018,""23,650"""
"Bawang Merah,07/05/2018,""30,250"""
"Bawang Putih,07/05/2018,""23,250"""
"Cabai Merah Besar,07/05/2018,""45,900"""
"Cabai Merah Keriting,07/05/2018,""28,000"""
"Cabai Rawit Hijau,07/05/2018,""29,900"""
"Cabai Rawit Merah,07/05/2018,""31,900"""
"Minyak Goreng,07/05/2018,""13,100"""
"Gula Pasir,07/05/2018,""12,850"""
"Beras,08/05/2018,""11,050"""
"Daging Ayam,08/05/2018,""38,350"""
"Daging Sapi,08/05/2018,""110,000"""
"Telur Ayam,08/05/2018,""24,100"""
"Bawang Merah,08/05/2018,""30,250"""
"Bawang Putih,08/05/2018,""23,750"""
"Cabai Merah Besar,08/05/2018,""46,400"""
"Cabai Merah Keriting,08/05/2018,""28,400"""
"Cabai Rawit Hijau,08/05/2018,""28,400"""
"Cabai Rawit Merah,08/05/2018,""31,650"""
"Minyak Goreng,08/05/2018,""13,100"""
"Gula Pasir,08/05/2018,""12,900"""
"Beras,09/05/2018,""11,050"""
